txtFornecedor,vlrLiquido
BAR E RESTAURANTE TIA ZELIA LTDA ME,60.0
BAR E RESTAURANTE TIA ZELIA LTDA ME,60.0
BAR E RESTAURANTE TIA ZELIA LTDA ME,70.0
BAR E RESTAURANTE TIA ZELIA LTDA ME,70.0
BAR E RESTAURANTE TIA ZELIA LTDA ME,70.0
BAR E RESTAURANTE TIA ZELIA LTDA ME,37.0
BRASIL 21 EVENTOS E HOTELARIA LTDA,38.0
BRASIL 21 EVENTOS E HOTELARIA LTDA,52.0
BRASIL 21 EVENTOS E HOTELARIA LTDA,42.0
BRASIL 21 EVENTOS E HOTELARIA LTDA,49.5
BRASIL 21 EVENTOS E HOTELARIA LTDA,42.0
BRASIL 21 EVENTOS E HOTELARIA LTDA,35.2
BRASIL 21 EVENTOS E HOTELARIA LTDA,42.0
BRASIL 21 EVENTOS E HOTELARIA LTDA,45.0
BRASIL 21 EVENTOS E HOTELARIA LTDA,48.0
BRASIL 21 EVENTOS E HOTELARIA LTDA,54.01
BRASIL 21 EVENTOS E HOTELARIA LTDA,52.0
BRASIL 21 EVENTOS E HOTELARIA LTDA,46.2
BRASIL 21 EVENTOS E HOTELARIA LTDA,42.0
BRASIL 21 EVENTOS E HOTELARIA LTDA,42.0
BRASIL 21 EVENTOS E HOTELARIA LTDA,32.0
BRASIL 21 EVENTOS E HOTELARIA LTDA,52.0
BRASIL 21 EVENTOS E HOTELARIA LTDA,42.0
BRASTON HOTELS HOTELARIA E EVENTOS LTDA,82.0
CARLOS BLAESE NETO EPP,61.4
CASARAO DA VILA RESTAURANTE LTDA - ME,45.58
CASARAO DA VILA RESTAURANTE LTDA - ME,55.67
CASARAO DA VILA RESTAURANTE LTDA - ME,46.11
CHURRASCARIA CAMBALACHO,25.65
Churrascaria e Lanches Pasve Ltda,43.4
CICERO AGOSTINHO FREIRE,61.49
CICERO AGOSTINHO FREIRE,44.99
COMIDAS REGIONAIS DO BRASIL LTDA,28.8
COMIDAS REGIONAIS DO BRASIL LTDA,40.4
CPB HOTEIS E TURISMO LTDA,37.29
CPB HOTEIS E TURISMO LTDA,66.99
CPB HOTEIS E TURISMO LTDA,59.29
Cristina Santos de Moura,90.0
Cristina Santos de Moura,90.0
ELBA ESPIRITO SANTO SARDINHA FERREIRA ME,78.89
ELBA ESPIRITO SANTO SARDINHA FERREIRA ME,46.18
ELBA ESPIRITO SANTO SARDINHA FERREIRA ME,38.81
ELBA ESPIRITO SANTO SARDINHA FERREIRA ME,39.82
ELBA ESPIRITO SANTO SARDINHA FERREIRA ME,43.59
ESTRELA DO CEARA RESTAURANTE E LANCHES EIRELI EPP,38.0
F. NATAL - RESTAURANTE - ME,100.0
Franciele Rodrigues Dlugosz ME,78.0
HOTEL NACIONAL SA,39.6
HOTEL NACIONAL SA,53.9
HOTEL NACIONAL SA,94.4
HOTEL NACIONAL SA,88.0
HOTEL NACIONAL SA,37.4
HOTEL NACIONAL SA,45.1
HOTEL NACIONAL SA,57.2
HOTEL NACIONAL SA,40.7
HOTEL NACIONAL SA,40.7
HOTEL NACIONAL SA,39.6
HOTEL NACIONAL SA,57.2
HOTELARIA ACCOR BRASIL S/A,41.0
Juba Supermercado,27.61
M C FUGIMOTO RESTAURANTES,100.0
M L PEIXARIA EIRELI,90.0
PAOLLA RESTAURANTE,57.75
PERA E PEREIRA COMERCIO DE ALIMENTOS LTDA,56.2
RESTAURANTE PRIMEIRO MUNDO LTDA,54.55
ROGERIO DE ALMEIDA TCHE GAROTO - ME,28.71
RUZIVALDO SILVANO VILARINHO EIRELI,100.0
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,32.08
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,32.84
SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,29.2
SILT SELF SERVICE EIRELI,24.15
SILT SELF SERVICE EIRELI,19.01
SILT SELF SERVICE EIRELI ME,46.34
SILT SELF SERVICE EIRELI ME,26.99
SILT SELF SERVICE EIRELI ME,12.27
SILT SELF SERVICE EIRELI ME,29.21
SILT SELF SERVICE EIRELI ME,27.19
SILT SELF SERVICE EIRELI ME,15.61
SILT SELF SERVICE EIRELI ME,68.83
SILT SELF SERVICE EIRELI ME,43.89
SILT SELF SERVICE EIRELI ME,24.26
SILT SELF SERVICE EIRELI ME,3.83
SILT SELF SERVICE EIRELI ME,27.94
SILT SELF SERVICE EIRELI ME,28.72
SILT SELF SERVICE EIRELI ME,51.63
SILT SELF SERVICE EIRELI ME,33.0
SILT SELF SERVICE EIRELI ME,39.77
SILT SELF SERVICE EIRELI ME,41.68
SILT SELF SERVICE EIRELI ME,21.43
SILT SELF SERVICE EIRELI ME,44.47
SILT SELF SERVICE EIRELI ME,25.79
SILT SELF SERVICE EIRELI ME,27.64
SILT SELF SERVICE EIRELI ME,27.65
SILT SELF SERVICE EIRELI ME,34.0
SILT SELF SERVICE EIRELI ME,56.0
SILT SELF SERVICE EIRELI ME,30.13
SILT SELF SERVICE EIRELI ME,35.25
SILT SELF SERVICE EIRELI ME,55.43
SILT SELF SERVICE EIRELI ME,10.22
SILT SELF SERVICE EIRELI ME,32.27
SILT SELF SERVICE EIRELI ME,9.1
SILT SELF SERVICE EIRELI ME,23.45
SILT SELF SERVICE EIRELI ME,23.39
SILT SELF SERVICE EIRELI ME,35.6
SILT SELF SERVICE EIRELI ME,21.54
SILT SELF SERVICE EIRELI ME,41.7
SILT SELF SERVICE EIRELI ME,9.47
SILT SELF SERVICE EIRELI ME,16.19
SILT SELF SERVICE EIRELI ME,26.85
SILT SELF SERVICE EIRELI ME,7.0
SILT SELF SERVICE EIRELI ME,48.72
SILT SELF SERVICE EIRELI ME,27.62
SILT SELF SERVICE EIRELI ME,22.67
SILT SELF SERVICE EIRELI ME,28.57
SILT SELF SERVICE EIRELI ME,41.8
SILT SELF SERVICE EIRELI ME,30.15
SILT SELF SERVICE EIRELI ME,26.69
SILT SELF SERVICE EIRELI ME,20.0
SILT SELF SERVICE EIRELI ME,26.03
SILT SELF SERVICE EIRELI ME,8.0
SILT SELF SERVICE EIRELI ME,24.03
SILT SELF SERVICE EIRELI ME,9.11
SILT SELF SERVICE EIRELI ME,8.53
SILT SELF SERVICE EIRELI ME,22.0
SILT SELF SERVICE EIRELI ME,46.19
SILT SELF SERVICE EIRELI ME,9.45
SILT SELF SERVICE EIRELI ME,35.03
SLAVIERO VINHOS E SUCOS LTDA ME,50.0
TROPPO COMERCIO DE PRODUTOS ALIMENTICIOS EIRELI,36.4
Antonio Perrozo -ME,140.0
BRASTON HOTELS HOTELARIA E EVENTOS LTDA,424.2
BRASTON HOTELS HOTELARIA E EVENTOS LTDA,171.15
CNBB Regional Oeste 2,750.0
CNBB Regional Oeste 2,750.0
Deisiane Fernandes Tamarossi,143.0
Deisiane Fernandes Tamarossi,143.0
EMPREENDIMENTOS HOTELEIROS MARIHÁ LTDA,250.0
EMPREENDIMENTOS HOTELEIROS MARIHÁ LTDA,250.0
FLORENÇA HOTEL,259.0
FLORESTA HOTELARIA E TURISMO LTDA - EPP,190.0
FLORESTA HOTELARIA E TURISMO LTDA - EPP,209.0
H. Campos e Cia Ltda,190.0
HOTEL BANDEIRANTES,201.0
HOTEL BANDEIRANTES,201.0
Hotel Belagio,160.0
Hotel e Restaurante Equip EIRELI,150.0
HOTEL IDEAL EIRELI,100.0
HOTEL IDEAL EIRELI,103.0
Hotel Ideal EIRELI,171.0
Hotel Ideal EIRELI,103.0
Hotel Ideal EIRELI,103.0
HOTEL MATO GROSSO LTDA - ME,240.0
HOTEL NACIONAL,130.0
HOTEL PORTO BELLO LTDA,150.0
HOTEL REFFATTI,100.0
HOTEL VENEZA,420.0
HOTEL VENEZA,135.5
HOTEL VENEZA,131.0
HOTEL VENEZA,72.5
HOTELARIA ACCOR BRASIL S/A,1007.4
IBIS Hotels,189.0
ILB 1 HOTELARIA EIRELI - EPP,267.08
ITASUN ADMINSTRACAO DE CONDOMINIOS LTDA,269.0
ITASUN ADMINSTRACAO DE CONDOMINIOS LTDA,269.0
J.T.HOTEL E RESTAURANTE LTDA,195.0
J.T.HOTEL E RESTAURANTE LTDA,138.5
KAYABI PALACE HOTEL E RESTAURANTE LTDA,176.0
KAYABI PALACE HOTEL E RESTAURANTE LTDA,236.0
L C XAVIER HOTEL - ME,83.0
L C XAVIER HOTEL - ME,103.0
L C XAVIER HOTEL - ME,103.0
L M Organização Hoteleira ltda,400.0
LKF de Araújo,84.0
Lugus Hotel Ltda. - EPP,252.0
PAIAGUAS HOTEIS LTDA,438.0
PAIAGUAS HOTEIS LTDA,438.0
PAIAGUAS HOTEIS LTDA,438.0
PAIAGUAS HOTEIS LTDA,438.0
Palace Hotel Panorama,110.0
Pendragon Hotelaria e Participações Ltda,130.0
RB HOTELARIA EIRELI,212.0
RB HOTELARIA EIRELI,212.0
RESIDENCIAL PALACE HOTEL LTDA - ME,160.0
RESIDENCIAL PALACE HOTEL LTDA - ME,263.0
TAWFIQS PALACE HOTEL LTDA,192.5
TAWFIQS PALACE HOTEL LTDA,117.75
TAWFIQS PALACE HOTEL LTDA,117.75
Teresa C.O. Delcaro ME,176.4
Allegratur Agência de Viagens de Turismo Ltda,440.0
Allegratur Agência de Viagens de Turismo Ltda,2000.0
Allegratur Agência de Viagens de Turismo Ltda,1650.0
Allegratur Agência de Viagens de Turismo Ltda,2000.0
Allegratur Agência de Viagens de Turismo Ltda,1650.0
Allegratur Agência de Viagens de Turismo Ltda,2000.0
Allegratur Agência de Viagens de Turismo Ltda,1650.0
Allegratur Agência de Viagens de Turismo Ltda,2000.0
Allegratur Agência de Viagens de Turismo Ltda,1650.0
Allegratur Agência de Viagens de Turismo Ltda,2000.0
Allegratur Agência de Viagens de Turismo Ltda,1650.0
Allegratur Agência de Viagens de Turismo Ltda,1650.0
Allegratur Agência de Viagens de Turismo Ltda,1800.0
Allegratur Agência de Viagens de Turismo Ltda,2000.0
Allegratur Agência de Viagens de Turismo Ltda,1650.0
Allegratur Agência de Viagens de Turismo Ltda,1650.0
Allegratur Agência de Viagens de Turismo Ltda,2000.0
Autolocadora Boulevard Ltda,975.0
Autolocadora Boulevard Ltda,2700.0
Autolocadora Boulevard Ltda,2700.0
Autolocadora Boulevard Ltda,2700.0
Autolocadora Boulevard Ltda,2700.0
DALETH VEICULOS LTDA EPP,2700.0
DALETH VEICULOS LTDA EPP,2700.0
DALETH VEICULOS LTDA EPP,2700.0
DALETH VEICULOS LTDA EPP,2700.0
DALETH VEICULOS LTDA EPP,2700.0
DALETH VEICULOS LTDA EPP,2700.0
DALETH VEICULOS LTDA EPP,2700.0
DALETH VEICULOS LTDA EPP,2700.0
DALETH VEICULOS LTDA EPP,2700.0
DALETH VEICULOS LTDA EPP,2700.0
Localiza Rent a Car S/A,1850.02
EXPRESSO SÃO LUIZ,250.75
VIAÇÃO JUINA LTDA,184.4
Viação Xavante Ltda.,244.36
Viação Xavante Ltda.,88.4
Viação Xavante Ltda.,145.54
Viação Xavante Ltda.,163.7
Viação Xavante Ltda.,159.1
Viação Xavante Ltda.,142.69
Cia Aérea - AVIANCA,599.94
Cia Aérea - AVIANCA,581.95
Cia Aérea - AVIANCA,319.94
Cia Aérea - AVIANCA,551.95
Cia Aérea - AVIANCA,319.94
Cia Aérea - AVIANCA,551.95
Cia Aérea - AZUL,586.39
Cia Aérea - AZUL,537.85
Cia Aérea - AZUL,811.57
Cia Aérea - AZUL,487.85
Cia Aérea - AZUL,214.39
Cia Aérea - AZUL,265.57
Cia Aérea - AZUL,327.84
Cia Aérea - AZUL,1222.57
Cia Aérea - AZUL,350.0
Cia Aérea - AZUL,312.39
Cia Aérea - AZUL,516.39
Cia Aérea - AZUL,516.39
Cia Aérea - AZUL,516.39
Cia Aérea - AZUL,205.39
Cia Aérea - AZUL,951.35
Cia Aérea - AZUL,366.39
Cia Aérea - AZUL,304.85
Cia Aérea - AZUL,232.39
Cia Aérea - AZUL,483.85
Cia Aérea - AZUL,232.39
Cia Aérea - AZUL,232.39
Cia Aérea - AZUL,700.85
Cia Aérea - AZUL,265.57
Cia Aérea - AZUL,350.0
Cia Aérea - AZUL,1203.57
Cia Aérea - AZUL,404.39
Cia Aérea - AZUL,404.39
Cia Aérea - AZUL,404.39
Cia Aérea - AZUL,404.39
Cia Aérea - AZUL,368.85
Cia Aérea - AZUL,232.39
Cia Aérea - AZUL,593.85
Cia Aérea - AZUL,479.85
Cia Aérea - AZUL,325.0
Cia Aérea - AZUL,1922.85
Cia Aérea - AZUL,504.39
Cia Aérea - AZUL,283.39
Cia Aérea - AZUL,535.59
Cia Aérea - AZUL,811.59
Cia Aérea - AZUL,1046.57
Cia Aérea - AZUL,437.57
Cia Aérea - AZUL,1247.85
Cia Aérea - AZUL,1257.85
Cia Aérea - AZUL,748.57
Cia Aérea - AZUL,861.85
Cia Aérea - AZUL,261.39
Cia Aérea - AZUL,772.85
Cia Aérea - AZUL,232.39
Cia Aérea - AZUL,857.85
Cia Aérea - AZUL,719.39
Cia Aérea - AZUL,394.57
Cia Aérea - AZUL,438.85
Cia Aérea - AZUL,762.57
Cia Aérea - AZUL,1218.57
Cia Aérea - AZUL,760.57
Cia Aérea - AZUL,216.39
Cia Aérea - AZUL,410.85
Cia Aérea - AZUL,304.57
Cia Aérea - AZUL,593.85
Cia Aérea - AZUL,2130.57
Cia Aérea - AZUL,232.39
Cia Aérea - AZUL,514.39
Cia Aérea - AZUL,1560.57
Cia Aérea - AZUL,663.39
Cia Aérea - AZUL,441.57
Cia Aérea - AZUL,246.85
Cia Aérea - AZUL,483.39
Cia Aérea - AZUL,660.85
Cia Aérea - AZUL,656.0
Cia Aérea - AZUL,432.85
Cia Aérea - AZUL,819.39
Cia Aérea - AZUL,459.57
Cia Aérea - AZUL,1862.85
Cia Aérea - AZUL,541.85
Cia Aérea - AZUL,312.39
Cia Aérea - AZUL,875.35
Cia Aérea - AZUL,1445.01
Cia Aérea - AZUL,875.24
Cia Aérea - AZUL,875.24
Cia Aérea - AZUL,875.24
Cia Aérea - AZUL,544.98
Cia Aérea - AZUL,859.57
Cia Aérea - AZUL,636.59
Cia Aérea - AZUL,476.85
Cia Aérea - AZUL,618.85
Cia Aérea - AZUL,779.39
Cia Aérea - AZUL,724.39
Cia Aérea - AZUL,214.39
Cia Aérea - AZUL,379.39
Cia Aérea - AZUL,350.0
Cia Aérea - AZUL,553.35
Cia Aérea - GOL,1031.39
Cia Aérea - GOL,863.39
Cia Aérea - GOL,1061.85
Cia Aérea - GOL,737.85
Cia Aérea - GOL,1061.85
Cia Aérea - GOL,1200.85
Cia Aérea - GOL,415.59
Cia Aérea - GOL,1235.85
Cia Aérea - GOL,629.39
Cia Aérea - GOL,432.85
Cia Aérea - GOL,432.85
Cia Aérea - GOL,594.85
Cia Aérea - GOL,1240.67
Cia Aérea - GOL,1240.67
Cia Aérea - GOL,992.85
Cia Aérea - GOL,613.57
Cia Aérea - GOL,532.85
Cia Aérea - GOL,1574.39
Cia Aérea - GOL,669.85
Cia Aérea - GOL,801.85
Cia Aérea - GOL,878.0
Cia Aérea - GOL,278.39
Cia Aérea - GOL,130.46
Cia Aérea - GOL,887.85
Cia Aérea - GOL,230.39
Cia Aérea - GOL,278.39
Cia Aérea - GOL,890.85
Cia Aérea - GOL,329.85
Cia Aérea - GOL,432.85
Cia Aérea - GOL,1734.85
Cia Aérea - GOL,790.85
Cia Aérea - GOL,705.57
Cia Aérea - GOL,636.85
Cia Aérea - GOL,675.85
Cia Aérea - GOL,1042.85
Cia Aérea - GOL,903.85
Cia Aérea - GOL,1134.57
Cia Aérea - GOL,632.85
Cia Aérea - GOL,1061.85
Cia Aérea - GOL,405.57
Cia Aérea - GOL,1697.35
Cia Aérea - GOL,278.39
Cia Aérea - GOL,254.46
Cia Aérea - GOL,613.57
Cia Aérea - GOL,1109.39
Cia Aérea - GOL,863.39
Cia Aérea - GOL,915.85
Cia Aérea - GOL,864.85
Cia Aérea - GOL,14.5
Cia Aérea - GOL,1132.85
Cia Aérea - GOL,913.78
Cia Aérea - GOL,432.85
Cia Aérea - GOL,1466.39
Cia Aérea - GOL,720.85
Cia Aérea - GOL,549.39
Cia Aérea - GOL,337.0
Cia Aérea - GOL,351.36
Cia Aérea - GOL,707.85
Cia Aérea - GOL,1233.57
Cia Aérea - TAM,30.0
Cia Aérea - TAM,30.0
Cia Aérea - TAM,30.0
Cia Aérea - TAM,30.0
Cia Aérea - TAM,30.0
Cia Aérea - TAM,30.0
Cia Aérea - TAM,30.0
Cia Aérea - TAM,20.0
Cia Aérea - TAM,20.0
Cia Aérea - TAM,312.39
Cia Aérea - TAM,571.39
Cia Aérea - TAM,1238.39
Cia Aérea - TAM,632.85
Cia Aérea - TAM,632.85
Cia Aérea - TAM,632.85
Cia Aérea - TAM,632.85
Cia Aérea - TAM,1106.85
Cia Aérea - TAM,717.39
Cia Aérea - TAM,872.85
Cia Aérea - TAM,628.0
Cia Aérea - TAM,1140.85
Cia Aérea - TAM,1241.85
Cia Aérea - TAM,332.0
Cia Aérea - TAM,990.09
Cia Aérea - TAM,1340.08
Cia Aérea - TAM,1241.85
Cia Aérea - TAM,1024.39
Cia Aérea - TAM,1241.85
Cia Aérea - TAM,1322.85
Cia Aérea - TAM,554.0
Cia Aérea - TAM,340.57
Cia Aérea - TAM,278.89
Cia Aérea - TAM,278.89
Cia Aérea - TAM,340.57
Cia Aérea - TAM,791.57
Cia Aérea - TAM,672.85
Cia Aérea - TAM,438.85
Cia Aérea - TAM,877.39
Cia Aérea - TAM,741.17
Cia Aérea - TAM,697.85
Cia Aérea - TAM,636.85
Cia Aérea - TAM,824.39
Cia Aérea - TAM,53.0
Cia Aérea - TAM,1031.85
Cia Aérea - TAM,286.85
Cia Aérea - TAM,286.85
Cia Aérea - TAM,335.85
Cia Aérea - TAM,730.85
Cia Aérea - TAM,730.85
Cia Aérea - TAM,730.85
Cia Aérea - TAM,730.85
Cia Aérea - TAM,613.0
Cia Aérea - TAM,45.0
Cia Aérea - TAM,462.0
Cia Aérea - TAM,282.0
Cia Aérea - TAM,709.39
Cia Aérea - TAM,722.85
Cia Aérea - TAM,581.85
Cia Aérea - TAM,449.85
Cia Aérea - TAM,348.85
Cia Aérea - TAM,287.85
Cia Aérea - TAM,287.85
Cia Aérea - TAM,287.85
Cia Aérea - TAM,287.85
Cia Aérea - TAM,287.85
Cia Aérea - TAM,287.85
Cia Aérea - TAM,615.85
Cia Aérea - TAM,1241.85
Cia Aérea - TAM,809.39
Cia Aérea - TAM,792.39
Cia Aérea - TAM,605.98
Cia Aérea - TAM,717.39
Cia Aérea - TAM,496.39
JVM COPIADORAS E INFORMATICA LTDA,50.0
Lucas Paulino de Sousa Nogueira,229.4
Lucas Paulino de Sousa Nogueira,144.5
Lucas Paulino de Sousa Nogueira,266.0
Lucas Paulino de Sousa Nogueira,160.5
Lucas Paulino de Sousa Nogueira,138.0
LUCAS PAULINO DE SOUSA NOGUEIRA,117.5
LUCAS PAULINO DE SOUSA NOGUEIRA,342.0
LUCAS PAULINO DE SOUSA NOGUEIRA,134.5
LUCAS PAULINO DE SOUSA NOGUEIRA,165.5
LUCAS PAULINO DE SOUSA NOGUEIRA,199.0
LUCAS PAULINO DE SOUSA NOGUEIRA,268.0
LUCAS PAULINO DE SOUSA NOGUEIRA,30.0
TECNEGOCIOS SOLUÇÕES EM INFORMÁTICA LTDA-ME,550.0
TECNEGOCIOS SOLUÇÕES EM INFORMÁTICA LTDA-ME,550.0
TECNEGOCIOS SOLUÇÕES EM INFORMÁTICA LTDA-ME,550.0
TECNEGOCIOS SOLUÇÕES EM INFORMÁTICA LTDA-ME,550.0
VMA VENDAS E LOCAÇÕES DE IMOVEIS,3500.0
VMA VENDAS E LOCAÇÕES DE IMOVEIS,3500.0
VMA VENDAS E LOCAÇÕES DE IMOVEIS,3500.0
VMA VENDAS E LOCAÇÕES DE IMOVEIS,3500.0
VMA VENDAS E LOCAÇÕES DE IMOVEIS,3516.95
VMA VENDAS E LOCAÇÕES DE IMOVEIS,3500.0
ZF INFORMATICA E PAPELARIA LTDA - EPP,124.2
28-MACEDO E SOUZA LTDA,174.11
28-MACEDO E SOUZA LTDA,102.92
28-MACEDO E SOUZA LTDA,204.53
28-MACEDO E SOUZA LTDA,185.72
28-MACEDO E SOUZA LTDA,124.08
28-MACEDO E SOUZA LTDA,191.69
ABRITTA POSTOS DE SERVICOS LTDA,145.02
AUTO POSTO CRIOLO LTDA,277.51
AUTO POSTO CRIOLO LTDA,218.49
AUTO POSTO CRIOLO LTDA,222.68
AUTO POSTO CRIOLO LTDA,244.53
AUTO POSTO CRIOLO LTDA,252.87
AUTO POSTO CRIOLO LTDA,245.21
AUTO POSTO CRIOLO LTDA,201.11
AUTO POSTO CRIOLO LTDA,243.56
AUTO POSTO CRIOLO LTDA,201.56
AUTO POSTO CRIOLO LTDA,226.39
AUTO POSTO CRIOLO LTDA,134.27
AUTO POSTO CUIABA PETRO LTDA,115.0
AUTO POSTO SANTOS DUMONT LTDA ME,260.81
Auto Posto São Matheus LTDA,131.0
C Mitiko Sacuno Posto Aeroporto,256.03
C. CARVALHO SILVA E CIA LTDA,167.07
C. CARVALHO SILVA E CIA LTDA,208.57
C.DE SOUZA E SOARES LTDA,111.2
C.DE SOUZA E SOARES LTDA,100.0
C.DE SOUZA E SOARES LTDA,182.4
C.DE SOUZA E SOARES LTDA,82.06
C.DE SOUZA E SOARES LTDA,116.18
C.DE SOUZA E SOARES LTDA,109.05
C.DE SOUZA E SOARES LTDA,161.1
C.DE SOUZA E SOARES LTDA,100.0
C.DE SOUZA E SOARES LTDA,108.34
C.DE SOUZA E SOARES LTDA,172.48
C.DE SOUZA E SOARES LTDA,130.0
C.DE SOUZA E SOARES LTDA,50.0
C.DE SOUZA E SOARES LTDA,264.74
C.DE SOUZA E SOARES LTDA,305.1
C.DE SOUZA E SOARES LTDA,100.03
C.DE SOUZA E SOARES LTDA,105.07
C.DE SOUZA E SOARES LTDA,107.41
C.DE SOUZA E SOARES LTDA,121.55
C.DE SOUZA E SOARES LTDA,214.5
C.DE SOUZA E SOARES LTDA,119.99
C.DE SOUZA E SOARES LTDA,115.09
C.DE SOUZA E SOARES LTDA,117.12
C.DE SOUZA E SOARES LTDA,148.98
C.DE SOUZA E SOARES LTDA,150.02
C.DE SOUZA E SOARES LTDA,100.01
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,205.99
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,171.59
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,158.31
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,193.11
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,209.79
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,207.51
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,213.46
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,217.64
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,99.33
CENTRO COMERCIAL CAMPESTRE E SERVICOS LTDA,99.94
COMERCIAL 364 DE COMBUSTIVEIS LTDA,150.0
COMERCIAL AMAZONIA DE PETROLEO EIRELI,48.78
COMERCIAL AMAZONIA DE PETROLEO EIRELI,91.61
COMERCIAL AMAZONIA DE PETROLEO EIRELI,71.1
COMERCIAL AMAZONIA DE PETROLEO EIRELI,56.19
COMERCIAL AMAZONIA DE PETROLEO EIRELI,75.02
COMERCIAL AMAZONIA DE PETROLEO EIRELI,12.16
COMERCIAL AMAZONIA DE PETROLEO EIRELI,242.01
COMERCIAL AMAZONIA DE PETROLEO EIRELI,84.04
COMERCIAL AMAZONIA DE PETROLEO EIRELI,100.0
COMERCIAL AMAZONIA DE PETROLEO EIRELI,90.0
COMERCIAL AMAZONIA DE PETROLEO EIRELI,297.95
COMERCIAL AMAZONIA DE PETROLEO EIRELI,100.01
COMERCIAL AMAZONIA DE PETROLEO EIRELI,82.01
COMERCIAL AMAZONIA DE PETROLEO EIRELI,94.28
COMERCIAL AMAZONIA DE PETROLEO EIRELI,98.54
COMERCIAL AMAZONIA DE PETROLEO EIRELI,97.55
COMERCIAL AMAZONIA DE PETROLEO EIRELI,100.02
COMERCIAL AMAZONIA DE PETROLEO EIRELI,91.0
COMERCIAL AMAZONIA DE PETROLEO EIRELI,67.89
COMLUC COMERCIO DE LUBRIFICANTES E COMBUSTIVEIS LTDA,211.95
DAVILLE COMRCIO DE COMBUSTIVEIS LTDA,120.02
ECCOMANIA COM DE COMB E DERIV DE PETROLEO EIRELI,111.29
Estacao Auto Posto Eireli,91.88
FERREIRA COMERCIO DE DERV DE PET. LTDA,78.83
horto comercio,154.17
horto comercio,106.4
horto comercio,149.46
horto comercio,125.3
JGJ COMERCIO DE PETROLEO LTDA,245.06
JGJ COMERCIO DE PETROLEO LTDA,301.47
JGJ COMERCIO DE PETROLEO LTDA,378.94
Metropolitano Com de Comb e Derivados Ltda,182.52
PAPAI AUTO POSTO CUIABA LTDA,163.54
PAPAI AUTO POSTO CUIABA LTDA,327.09
POSTO ALDO CUIABA LTDA,237.9
POSTO ALDO JATAI INDUSTRIAL LTDA,65.0
POSTO ALDO JATAI INDUSTRIAL LTDA,120.02
POSTO AUTO Nº 01,99.99
POSTO AUTO Nº 01,80.01
POSTO CACIQUE LTDA,70.94
POSTO CACIQUE LTDA,131.46
POSTO CACIQUE LTDA,126.38
POSTO CACIQUE LTDA,219.74
POSTO CARGA PESADA LTDA,260.0
POSTO DE COMBUSTIVEIS 309 SUL LTDA,30.0
POSTO DE COMBUSTIVEIS 310 SUL LTDA,285.17
POSTO DE COMBUSTIVEIS 310 SUL LTDA,216.05
POSTO DE COMBUSTIVEIS 310 SUL LTDA,147.0
POSTO DE SERVICOS DOM PEDRO LTDA,114.26
POSTO GATO PRETO,60.01
POSTO INDEPENDENCIA LTDA.,204.77
POSTO PINHEIRO SERRANOPOLIS EIRELI - ME,220.0
POSTO RIO BRANCO LTDA,101.86
POSTO SETE MILHAS LTDA,72.02
POSTO VIP LTDA,228.68
POSTO VIP LTDA,180.36
POSTO XODO,127.07
POSTO Z+Z SANTA MARTA LTDA - ME,89.98
rede america de combustiveis JK  Ltda,80.01
RUSSI E RUSSI LTDA,184.02
TRANSGANSO COMERCIO E TRANSPORTES LTDA,217.49
TRANSGANSO COMERCIO E TRANSPORTES LTDA,265.02
TRANSGANSO COMERCIO E TRANSPORTES LTDA,256.77
TRANSGANSO COMERCIO E TRANSPORTES LTDA,50.0
TRANSGANSO COMERCIO E TRANSPORTES LTDA,293.88
TRANSGANSO COMERCIO E TRANSPORTES LTDA,200.0
TRANSGANSO COMERCIO E TRANSPORTES LTDA,263.31
TRANSGANSO COMERCIO E TRANSPORTES LTDA,245.31
TRANSGANSO COMERCIO E TRANSPORTES LTDA,120.02
TRANSGANSO COMERCIO E TRANSPORTES LTDA,264.85
TRANSGANSO COMERCIO E TRANSPORTES LTDA,281.01
TRANSGANSO COMERCIO E TRANSPORTES LTDA,137.82
TRANSGANSO COMERCIO E TRANSPORTES LTDA,270.78
TRANSGANSO COMERCIO E TRANSPORTES LTDA,81.0
TRANSGANSO COMERCIO E TRANSPORTES LTDA,50.0
TRANSGANSO COMERCIO E TRANSPORTES LTDA,96.01
TRANSGANSO COMERCIO E TRANSPORTES LTDA,600.0
TRANSGANSO COMERCIO E TRANSPORTES LTDA,1579.98
TRANSGANSO COMERCIO E TRANSPORTES LTDA,1500.0
TRANSGANSO COMERCIO E TRANSPORTES LTDA,1350.0
TRANSGANSO COMERCIO E TRANSPORTES LTDA,250.0
TRANSGANSO COMERCIO E TRANSPORTES LTDA,520.02
TRANSGANSO COMERCIO E TRANSPORTES LTDA,200.0
